GeneA GeneB
64499 374395
2902 5584
22927 27106
8705 6238
3837 2290
80758 60677
83983 9924
8241 5818
9132 142678
10857 9149
9747 55791
79845 11338
527 4637
4771 1396
389206 7477
84960 81575
10904 10629
6294 55111
23677 9349
71 10220
55049 54964
57335 28952
389432 401
6142 6231
402160 337969
8621 54471
55957 399473
6949 8995
11190 10579
79924 3861
83604 27230
83478 7584
8386 118813
8019 57512
7633 8502
154790 9880
1735 14
5441 64769
7097 58475
390067 6872
23248 3161
64090 116535
81887 145483
51552 339761
3429 8346
93408 122970
2196 85438
440 54492
392390 60529
26517 143879
9668 79033
128434 1856
2068 448834
55272 81628
146212 57216
283554 256472
387763 6494
284325 8479
11100 1995
1421 9052
135941 622
64220 94233
80108 10469
92002 5832
55958 155382
8386 1796
6839 3150
390054 402415
7386 142910
79791 29101
287015 126402
7869 4692
7572 2773
390010 8456
6742 126402
28986 114757
10335 56126
6853 89792
23644 57722
10168 4685
10916 11021
643226 219875
85301 374887
23492 79004
11180 4771
219968 5877
64167 84067
136853 283871
27344 859
24138 1062
375612 84687
23054 64793
10383 27439
30846 64766
10169 341799
11282 84894
8341 91748
29948 196483
10858 23014
554235 10411
27005 163126
7545 65003
55922 402682
93380 8387
166379 10873
100170841 164633
284217 28234
26228 151050
55958 6874
286046 3744
8943 3892
64102 4303
58506 163175
26168 219749
345462 2196
11152 8239
84984 285671
64324 54345
7556 58473
2539 22827
3188 23135
163175 57523
25798 5292
1066 10435
579 9049
116844 84445
79931 92283
203413 340542
7791 84926
286133 608
284252 54805
581 6176
171017 22885
147808 2959
57677 58473
6722 84516
26039 84231
25794 2804
57226 386672
79570 1386
6323 55502
80055 9581
117608 79676
10169 121340
171017 64847
645 6698
51127 6018
84875 50618
696 5901
8838 338809
7471 377
11346 148022
6431 409
10096 84280
10614 284069
55422 390980
80110 113026
6603 58157
7477 160
27202 64757
9476 219402
283160 10097
6567 6640
100129792 161394
64405 64919
170825 5562
64167 4353
389432 5594
283849 27030
100287932 10165
8341 9618
390259 283298
51412 57216
147807 8448
390429 79803
3207 2063
51517 22888
90187 23318
84951 8045
6248 22844
219983 2068
85409 221044
7732 1749
84969 8463
375757 83693
58475 84455
5372 4692
158056 219287
390162 504189
148170 5076
10887 343413
51477 7170
89801 84302
27340 79803
221613 10418
9858 100128927
3702 283807
22914 23401
5935 11313
8460 165904
11064 345462
11043 4007
84033 147040
64848 55929
29801 3226
25794 430
513 7471
7170 9129
11152 266727
170850 10493
79581 81551
2909 116535
81928 26039
79269 51027
285676 9314
3015 403
91975 5875
5440 148266
4232 3229
80173 1396
286046 5476
55911 8496
9665 7596
8330 51230
114818 55337
57519 51249
10612 5452
285782 51156
9684 220136
4204 3597
11152 55312
3198 165215
149420 389432
27344 128434
56915 9651
164633 91461
8648 147040
89801 79033
643338 116535
4799 4974
84924 959
7841 84314
51755 340529
282890 23086
644943 3695
10048 53615
23424 9762
6671 56061
9820 2886
4774 23316
51412 1856
26262 2788
100144748 23522
22885 399473
529 256394
10168 23140
4908 23769
5725 5546
375704 40
116987 1152
55521 9028
343637 81559
4771 9924
25914 10077
26053 80818
1777 51298
340980 7109
51088 10236
58473 54765
1856 122060
347404 22882
23231 729533
1665 8175
8341 9462
7552 57523
201595 203523
83983 116535
83707 147040
347404 92558
9028 4009
23338 340990
7461 11282
1756 51230
8648 84687
203197 91392
27175 81889
84874 54497
55013 1950
85379 146802
56126 324
84418 579
100861412 7556
117608 374768
79027 9618
83698 128853
90316 284
8347 448834
91663 10962
27090 8575
54961 10418
134111 60598
11180 5612
56124 7011
10168 6833
6861 90324
200312 11313
10117 342900
375791 54510
7545 8613
79027 56181
5923 100289635
65078 732
27344 287015
1665 9092
1789 83852
6310 64090
344657 80071
80764 6927
390093 84302
4909 80349
55964 57521
25894 7584
9061 57565
27090 79102
154790 5456
51805 3357
3188 54920
51257 91300
6129 22879
1856 22889
83857 338323
53917 5557
440044 150379
596 5744
10474 90809
643155 207
55049 127391
6722 10524
9470 7770
6310 8648
122970 7809
156 2648
147807 84790
24138 222696
285659 285237
186 79009
55312 54958
7477 9351
115207 2185
51248 2204
91151 56944
119695 219432
6862 54101
2956 147040
285659 23114
81551 4692
27344 79628
581 79369
8621 51299
6809 127933
7425 115509
9013 51249
7712 60677
57794 10523
28986 4088
100506049 23363
51406 91748
375612 11151
4130 7158
83895 401992
219287 90326
55577 9672
29882 84807
60673 4902
71 58
84561 8515
1576 124535
6198 84991
29801 54487
4077 747
57677 63982
253832 7106
116534 29957
119772 79665
8575 84078
29993 1264
5108 2035
63977 54101
51545 51135
85438 54780
54863 57001
89801 30832
152185 23401
388403 79751
128434 8648
402665 2193
212 200403
5476 338761
9581 8541
124857 7483
3975 6146
54492 56949
6632 379
120586 130132
7584 2965
399473 30008
100170841 730112
388341 402415
643414 523
9149 5612
440503 58512
59274 113451
8330 64756
55320 81930
84674 283598
23275 389015
5296 5914
8771 84231
995 85450
23770 196951
100130827 252969
26548 1406
7916 25818
57106 200150
339122 23287
22979 4637
93624 1990
10949 10175
91748 121340
81628 338761
1393 30844
80108 79697
5862 132789
91582 10858
401665 401612
342979 79865
10142 117153
65057 79867
1537 7388
6233 51157
4077 64090
56270 2553
6231 84926
7392 3195
1401 2634
79012 430
84254 4692
9668 118813
286128 5019
79734 4642
55521 344838
2334 4994
245930 58475
10169 399473
7791 492311
9994 55320
26576 56061
8330 84336
8427 8399
338376 9735
79633 344838
55239 80071
100130827 492311
151354 10637
84530 127077
144423 440738
81575 55243
284071 4209
30010 64856
3049 5313
5355 7574
164633 128853
79660 6940
79581 30846
26517 10858
7545 162282
11235 375323
29882 121340
6632 79191
390205 10605
11156 6921
10550 147807
4974 4692
139886 7471
10847 79697
342979 148022
393 4685
63940 379
26696 10842
55167 399473
64848 55181
114984 89891
9028 219875
119695 390066
2870 121340
2194 1953
54797 10123
90060 7732
220963 112611
8629 116983
128637 91151
51299 112
219874 2494
8809 23230
412 6904
7461 23351
7746 10673
23237 144402
9363 2286
5935 59343
8347 3226
23224 128209
4430 9755
3226 149461
5956 1033
7957 51477
5218 30846
778 2676
344838 64285
10949 1819
11244 579
827 9666
6310 128853
8339 3013
9555 7392
81553 113091
9753 7444
27067 85025
6142 51728
79414 9672
4692 11041
186 197370
201181 120586
6861 84926
339488 7011
100144748 10847
219453 57605
79924 79735
388552 4284
85438 79777
9935 3167
5064 124817
9513 196403
254786 9721
3198 10212
222183 7917
550631 8045
392376 23538
285349 3636
390154 7068
6231 5929
10920 84790
50943 8425
4889 2280
55777 23401
55809 939
53917 341799
8242 9673
145741 51380
8621 51406
23287 53917
369 283849
6659 10474
79710 9506
8643 5979
119687 64342
2323 50831
56924 7869
85438 83449
145258 81559
186 778
51666 375704
165140 9049
9260 4909
100130733 1462
9522 8175
80144 9755
375704 5045
285704 8535
128853 55929
79012 6861
6861 8463
1399 84337
26608 286827
80256 64167
8721 22818
10531 63977
2683 53822
64105 79852
8535 10154
85508 22795
11180 10858
4008 283598
26157 64216
4886 58473
9075 115353
827 7552
51421 399473
25794 342132
9045 22974
389114 8815
8175 9887
51230 84905
27018 10804
125111 80224
2719 29882
11100 2101
554235 84309
1396 11021
10016 11189
22889 64856
148 287015
8484 10432
8706 7538
84446 5906
3490 83657
390437 6468
5456 51477
283849 51127
134265 91392
7589 340990
27005 2204
3228 22846
8913 29035
10636 23466
58190 40
147011 23334
827 10168
26735 390054
643338 51127
9684 57148
84924 10489
9668 79805
1960 116092
282679 54765
51360 8541
284434 2935
54798 80216
27190 10168
3972 56652
375704 9666
3788 8341
3833 645121
23228 58485
29800 23231
53827 51321
10124 29799
26233 23032
25798 23558
25953 10489
124056 338440
29882 23014
3614 166012
3090 9411
8409 91392
6640 83638
23122 84924
255101 161753
57526 51360
55502 28511
643812 11017
23054 5557
25830 8678
26517 200150
529 386672
146429 468
55331 54442
25791 84467
84302 5569
4703 6523
3228 1983
5783 122651
56963 84106
57677 196441
8339 11021
139189 51406
117608 57593
11152 7869
9371 25789
9762 80818
60673 27112
283129 54537
53917 91461
7791 8621
219539 7140
54825 7762
22976 7248
753 8688
51187 4624
90060 4543
57677 51538
55195 25884
51078 22941
91461 9129
116448 23770
29887 10634
80108 25987
311 57685
286499 4281
4804 147011
29801 23334
392862 80139
9351 81629
375704 55337
29803 55323
2911 4909
164668 7139
5010 92558
57587 3490
80852 5143
7280 27230
136647 6508
6861 23334
84302 196403
11337 283373
79755 9651
54512 9698
2564 5143
1983 79369
23218 2063
2902 40
9034 7173
221935 22941
169841 9101
827 55958
25798 23399
2846 115992
23020 26517
727857 79002
9668 94005
165904 5612
54492 6141
6949 6839
53917 54507
388336 4692
10550 283373
8445 121340
3340 115703
342132 7483
4735 126433
6812 7572
554235 54913
547 9112
64167 9735
91949 50614
6567 492311
222255 155382
341152 5163
10661 81627
197370 121340
390066 56005
55958 79677
84302 389114
64282 6594
9820 10044
64848 91151
26045 155382
7569 26005
23413 25873
3340 339983
55272 83590
80709 5540
85025 91748
100130519 10858
643338 430
8273 7589
401612 27190
26039 5636
100144748 23389
56996 10472
123688 286257
23558 9028
338 3604
84131 9684
23424 30846
1964 207
7423 26128
153090 11180
84875 3781
339366 7471
26093 81569
10059 576
347404 23401
79027 5218
7791 6124
8242 257160
392376 81573
285636 148268
286046 1262
2647 389
81491 59286
26517 124857
23743 3857
390431 712
79581 6928
79027 11244
23559 7556
79665 58473
63908 283373
149951 126119
84659 85450
8815 90874
1317 5646
133396 4297
3400 6934
92002 533
79581 1339
9022 94239
26333 2330
340543 1070
157657 201299
162466 4779
340529 6872
55558 399473
10268 23225
54780 91544
7745 121340
54809 219738
9625 5154
64866 3857
347730 399473
5600 84807
10385 8470
84851 1136
1649 5956
132160 93377
89801 9673
122616 283383
10163 64856
3781 23467
84875 10469
25900 9554
2902 80148
56905 7556
92745 55840
1960 64090
392390 8705
8266 5956
26032 341799
57655 80758
219858 51343
25794 375612
9640 54961
28952 7423
4047 162972
94107 274
23338 128272
521 4071
83657 6699
6233 51119
7425 1789
1756 7477
100996634 55835
2137 283948
550631 133558
158405 10168
90187 7080
26608 3226
26123 9372
1602 1412
285676 90874
23300 57102
3228 81285
9867 10168
7737 84530
80313 114960
93436 9349
203522 200312
550631 56905
23769 10236
644943 375704
26496 827
154790 5015
55422 1362
4956 9351
2121 64410
8775 3021
152 10580
147807 199870
381 3226
54468 25817
140710 2872
6640 8387
84302 910
58190 220382
114818 8541
1044 84926
4994 2026
134864 6161
157869 128853
440044 8986
6910 8690
6123 5959
778 207
202333 729475
5210 83460
10765 259266
23309 2074
1593 837
402415 287015
58190 51477
89870 28511
152185 284069
23054 9049
79677 4974
79027 29945
6611 4692
730755 81850
389840 389827
79589 81603
65249 64841
9481 256949
79109 90809
338442 5818
285193 5284
91461 9028
9750 113451
80108 80055
1164 6637
160 341799
153364 7044
5727 84687
1759 81873
2804 162282
8403 4775
7569 8723
84033 1990
1515 167681
91179 4838
5754 643803
202052 51230
10670 220988
151531 5432
84612 6585
390882 83752
100170841 55789
128637 51477
85460 7556
139599 25925
10473 641372
81628 64766
5169 5267
25794 23187
10246 80184
8339 84807
7584 79676
285659 91683
79109 8463
8309 54537
8751 116362
11156 2625
81472 1058
7425 79033
1437 9668
9994 23195
6744 3270
79979 114885
254783 7869
6310 121340
128367 26273
128434 7158
54894 53838
57610 121340
57621 4909
579 1311
3228 399909
23096 7422
11236 63940
57595 55684
1406 128272
55345 80216
1889 3362
9459 55588
10621 51157
84309 54541
10432 23507
55323 219875
23287 1396
64708 6432
79665 10489
3239 9148
23287 55521
2000 7574
90113 54566
340543 10493
10139 7140
57215 7483
26529 56900
57661 84792
286336 54958
25794 64856
728318 58488
9765 23224
196500 23583
1446 9668
112574 770
9820 23113
57050 1346
51157 221079
55661 10166
6861 340990
149297 64856
2664 9149
151354 146850
402665 10116
8326 63974
2323 4005
4308 339761
80194 23648
9049 10076
81569 128272
200933 51177
56160 10465
54869 84243
81027 11085
64090 1339
51477 5450
10857 84687
22827 6707
9938 1396
133418 55591
80714 23569
22954 117608
5956 29035
7454 10505
199731 30827
55153 64847
26045 147807
29803 1154
64864 10212
148 116835
387763 139411
64110 3067
10075 10432
7584 114799
5452 83636
2719 9170
5956 64847
2334 254065
29942 121340
282618 84934
256933 162427
26267 7584
10319 51513
89801 23054
286046 6886
23096 1749
353134 3226
28952 203197
100170841 10169
7508 55721
3096 400950
11180 6874
7574 89792
6594 54850
147111 51397
5456 157869
196394 641654
389827 7411
6527 83596
221301 100128927
7584 25953
646174 80194
66035 94005
51406 51773
23338 3718
27328 146206
7976 83590
51593 6199
8372 57335
27112 7791
28986 6176
4692 57463
1649 54361
10241 4312
11148 79922
149371 54587
84302 10432
9452 2794
121256 155185
24139 85358
9626 8943
390259 64856
680 10168
54465 79000
7978 643803
6878 64921
9753 57690
353174 81341
57799 9028
114987 23338
220382 27122
83549 56888
79027 23137
221336 4504
391107 10807
219438 51741
55342 283871
10524 64376
554235 27165
4868 51310
7932 24145
2358 55711
3549 128240
57519 135892
2063 55652
375704 7572
7569 112476
8471 64375
7732 84254
79369 55187
29785 23162
6165 9092
53841 3930
8648 7170
23358 286046
2021 3217
84861 145258
22907 5335
285659 7511
118856 51150
26873 10726
8189 121274
27145 65249
1742 8724
55191 115352
152007 285349
827 23014
25794 128853
64090 10472
146212 9049
51477 2140
347404 100170841
6853 7574
136895 5232
51666 196403
81887 163175
91151 29106
7015 23225
84464 57035
139285 79042
8120 115207
148014 56851
51754 56949
645369 201164
9228 83895
23358 220988
9589 79369
343099 8621
9351 84808
84138 146434
157869 79924
348932 85409
3761 256472
10309 571
283849 4209
827 59343
9918 54906
8706 118987
79027 56987
7733 55015
112476 7570
92293 28231
221527 3216
9112 161
30846 121340
65997 6217
11190 25894
8648 79009
10980 80135
138199 121275
79677 399473
64180 399979
23467 9682
85366 284297
79027 2334
7355 399473
23358 5476
58484 100526739
7771 55180
23070 285268
402415 4956
22927 5989
283638 57455
375 1810
11070 7584
10842 256949
83478 7572
26737 8835
375791 57718
20 4000
60673 29950
23353 9651
653240 4257
64422 9610
79042 196403
23237 11171
644353 51096
146227 1130
390205 55048
26053 64856
285636 147912
27258 89792
6615 8717
6872 579
51523 30846
401024 84942
3973 219875
54345 3838
4946 4879
80778 6581
9248 4303
3788 341799
390259 91461
4295 7386
128853 162282
28952 163175
6839 10961
8756 729475
83707 26585
7016 160
64499 51026
51666 579
57109 1908
50614 63976
6932 81559
3265 389
5973 4828
1735 5326
2890 4212
54850 81569
199699 57647
10634 399909
3207 3229
121256 23275
5292 333
4902 79697
221927 9651
127943 10712
375791 340990
344191 4837
23759 10285
26137 146212
8648 121340
8330 25886
146330 83983
56269 4692
100127983 51195
139285 439
2909 55777
9294 9698
65078 23426
254065 1789
92002 8705
7791 2740
11021 143384
64090 55716
6159 6615
55363 84823
11138 340543
100529097 9371
139378 55814
64759 26146
146894 116983
24149 4188
2846 5459
9108 54361
55422 10615
51160 579
55347 10101
10240 3489
8505 9147
6872 83983
158880 55839
3198 91748
80256 57648
6620 341359
221833 22818
4956 9129
6878 51299
91748 81559
91461 1033
10634 25766
26960 84247
51441 220296
132160 84437
154790 80731
9734 7574
157869 10936
3358 3188
1510 11189
390010 5683
9337 387
100507588 80310
57688 2804
152877 8412
8291 7791
84250 79884
79979 5770
84059 124989
207 2773
79012 1396
3164 7733
283310 10489
29882 14
440087 144124
5093 5499
344658 7485
1482 54492
5093 51762
64375 6491
84450 9020
2582 6181
50614 22982
80255 54442
2323 79767
28986 55571
64840 117608
148281 57369
5050 28996
79027 2565
3304 55323
286499 1364
5956 10472
9310 7405
390162 84720
64167 123904
10335 27332
64102 10858
51477 782
162282 1856
23526 89780
347404 678
408050 9562
6632 5871
3400 28513
678 28511
1415 126003
20 9698
26053 23351
85508 84441
121268 4654
93624 219875
2846 55558
8471 27124
55422 9662
63035 85438
10114 3195
57827 9824
3198 6018
8351 5435
9476 54766
84302 10489
59343 8706
221914 58491
66035 128434
5600 10465
51298 92591
7461 79663
3198 64766
54328 79414
100170841 5456
90353 79568
5007 390168
5476 6217
340542 27348
81551 9880
339122 4856
10320 23102
2277 286380
3228 116442
89801 64766
84128 7693
120787 55777
51151 143
55937 7349
7730 4734
2051 529
26953 7109
401115 390064
4841 8326
730130 9732
55272 10076
255626 79134
949 259266
84125 57576
7555 51552
10168 6663
6142 8815
129831 54442
23363 25798
89801 3055
8216 338761
157922 55738
132160 8383
51160 164633
57497 283948
2118 387837
390154 8637
50649 23217
285315 2735
6223 57402
3818 344752
139378 158326
54704 7732
90956 100652824
7545 10418
55856 4606
25894 26123
8330 22993
3200 399473
3490 8775
375791 5662
11282 146212
3631 664
7468 441933
8756 9733
3358 7552
84302 4692
162979 25973
222183 10992
50838 712
8924 5901
345462 57523
6906 5935
10251 5569
5316 267002
11167 7089
3228 10888
283849 4352
5986 56935
56123 100302736
5956 23054
11282 64848
23363 81618
23424 55893
11157 23677
93380 11313
63977 1677
79027 64764
93380 63933
29085 27229
80820 53917
504191 84985
10761 80835
5911 26519
3567 165140
100507050 133558
8463 79009
4690 389941
4889 83933
5333 196403
54964 85452
10965 35
27112 30008
147040 27165
1129 643803
79442 64856
84467 54715
4142 4097
585 51332
9410 23176
79027 27332
55937 64856
112611 8706
23329 9476
1044 10535
220988 4212
3575 7574
94107 1453
51332 10038
54850 115509
84875 6671
57130 5204
3857 388595
2902 10193
5688 7329
9506 23268
2264 55588
128853 1033
283849 732
10881 7545
89801 26005
51160 55777
10235 54463
79567 26233
645811 5192
81628 7745
166752 142679
79324 6203
100507050 81607
84503 7738
1339 64137
5050 388564
146206 89792
121256 415
5956 57688
342979 54477
84725 30832
286676 220382
23096 10634
400935 51127
221527 57542
79324 84502
374877 219670
257397 54627
56121 10847
7569 6430
126129 57106
6155 55726
116448 56255
3113 81031
6862 49856
6819 10635
199731 400569
4858 1983
94026 389333
7348 23208
124989 51135
10643 399473
80255 8648
83590 1339
57798 162
145483 91056
9924 54361
7978 4162
85409 49860
285025 260434
84513 23259
6563 143
84924 9147
2138 81559
728224 10235
6906 10615
345462 285349
29946 2615
26137 5476
10971 27243
341640 8516
51477 8613
205564 29106
57677 80256
2770 1152
1396 2100
959 6861
146330 387763
116092 55128
8688 85320
7477 25973
84629 440503
8330 81544
4846 5476
84460 79072
11096 55577
84647 65243
27197 146198
55215 390616
780 10858
8330 3236
54704 287015
54780 9231
3590 51367
22996 402415
11180 64090
10107 9476
26496 8705
56963 1849
3013 11047
23467 9618
168400 1070
126306 533
4956 8330
6878 22907
2783 11157
8153 6166
643965 402415
8572 3714
84125 219623
4902 55863
127687 388585
2559 54551
22832 55183
84720 54765
84286 29985
100144748 55250
338761 56341
7552 8575
7169 5439
23137 7158
5450 10076
430 79009
79442 4430
1033 338761
51754 3217
165904 147381
8330 27302
9919 60437
138311 375567
154790 79581
115207 10642
6839 11313
253012 57106
55421 375790
126306 2981
389840 222967
55684 57537
155061 8330
10750 377
51027 8515
286053 7920
9143 1152
55964 116987
56126 56131
90826 80071
8907 6426
348262 93624
57799 81551
23020 81629
2172 23640
388551 2068
283849 26005
7182 219539
146227 8120
6861 147040
5010 80194
2783 4947
219870 219983
9142 54476
51666 8341
63971 9880
84936 5095
79324 85438
51274 121340
1287 9684
8339 7846
246 55075
1524 2006
554235 5557
2902 3788
253143 84936
56126 55540
3549 283455
10424 84437
124925 81282
84557 6774
23014 7423
196500 3350
148 3226
84861 401
23020 4692
90121 84063
7574 120103
20 54329
334 220929
79628 64856
222553 29940
91300 146206
93380 7105
83983 9049
28952 6853
80223 84708
10225 4130
55272 579
11152 4956
29978 54482
643641 7399
65110 85452
30827 408
91392 26005
2139 84467
728392 113189
114787 11009
6853 7556
148170 83483
10251 84248
1445 11338
79589 399473
10052 23401
7584 55791
401612 51593
2323 146853
27112 84302
3304 23361
8450 5526
23229 56654
80818 64856
51294 56126
4771 4692
347475 5143
1409 25987
26173 6397
9755 11021
58484 9581
1154 54765
3337 5914
10926 84717
283160 51398
347169 10938
393 22954
23137 84250
128637 4209
22839 390437
57523 148304
8666 1819
3899 26517
11237 5864
390259 146212
1796 23111
23677 23769
51332 89932
11180 51517
56996 22879
1756 5292
57343 6529
407738 4647
11188 115509
27284 6996
139716 9754
84861 4692
4077 146057
50943 79176
115704 6166
9820 113251
5689 4091
8242 89801
23269 283489
51490 26233
339665 23403
81669 254173
126129 203522
6567 1856
84948 10945
6461 9829
140730 6144
51409 6874
220042 375033
53842 84547
91179 84168
26737 390054
6861 64847
4893 3013
84302 341799
54039 57511
26245 312
6191 9132
55876 115701
168400 157680
2189 57523
84687 3067
64102 9581
55777 116535
8242 9684
23732 63933
7589 285636
333 7080
22996 11152
79176 55624
2264 8519
6657 5536
1652 314
4609 8339
28 84513
60436 90187
26245 94005
81488 10489
22998 220382
164633 4692
79924 92558
4909 9129
7425 23334
89801 30846
2550 9149
121340 116535
284759 10456
2204 284680
23424 286046
10368 7080
9755 23034
2902 84861
390162 492311
388228 56158
10607 6491
64102 27090
30846 4088
1152 83931
28986 9252
64847 84687
8321 7596
2902 22889
56896 6223
11047 4909
7855 388552
4033 1675
286053 9666
3028 129852
3788 116535
147011 6018
3206 285659
150737 6050
9294 26517
158431 7781
7004 23533
5476 58190
56949 5526
6874 23032
7016 79924
56949 83667
79027 25800
92002 7388
284307 84102
83894 7556
10985 246330
6461 8045
154790 2849
155465 11318
57644 54765
84315 4654
203259 728340
339829 79925
55422 23384
375704 22913
340784 9887
23401 54987
492311 23054
84851 25809
11180 64766
84807 125988
10675 25930
266727 9260
51230 9672
26150 84131
145258 121340
8330 3697
342125 85452
50717 7089
6310 430
51160 128637
399473 23111
8120 387763
285671 2956
440044 81559
117608 56603
186 10633
25789 79707
90249 402665
116092 55777
9684 8575
10251 8648
7976 23558
10957 94101
11170 387755
28952 23264
387849 58512
10168 7483
1735 56916
353332 54474
50836 94101
57495 10385
147906 7222
11152 10505
124402 533
11244 51155
2619 10285
1746 5871
375791 57528
151050 124817
3198 53917
9441 58513
1152 79180
286046 5193
9138 26227
26496 9666
2323 256309
79718 5092
156 57106
527 10858
80173 6861
347404 8648
27248 6861
1856 5612
374879 1983
25809 65123
56929 7423
10159 1132
89801 57523
10721 124093
2719 115509
8933 55653
9938 83657
390927 64105
149345 779
9337 7064
122953 9903
115207 23187
9143 10186
7569 79665
23150 1965
54108 23328
79660 5763
341152 202052
100507290 9334
1735 9829
3207 3214
4796 55628
80108 9924
7589 8425
10432 79033
55285 7978
11180 1995
11282 9755
50943 85438
27316 186
286046 54468
23066 9924
221416 956
90060 57216
56245 3265
26166 79635
146212 92558
22856 5901
55253 151636
23413 6813
5956 23208
6663 93081
165140 40
3745 9668
63974 1482
2619 27124
155061 54765
4670 285349
6531 7468
57709 30000
643314 11319
56654 11079
94107 2771
64499 10560
2902 2255
56269 7556
554235 83590
2872 7471
29800 91869
1785 3975
256006 55252
8341 339965
58538 220988
348262 157869
58473 89792
10385 8613
84687 143879
64225 11337
79633 1911
2926 347734
116092 128853
89801 58506
20 124857
3217 79630
11093 22994
9649 125950
730130 84549
54885 3902
339896 84698
430 84287
81606 3851
6662 25893
5935 247
114899 51157
9506 22985
161725 221002
27112 6663
57030 57731
203413 10269
381 2101
2875 122970
10954 91392
55084 220382
64847 10858
6853 7572
155061 9351
369 54876
23203 2978
1649 7044
57447 1474
220988 81620
10169 126006
64430 128209
441161 2251
146547 7471
63035 57649
4974 219738
9349 64769
139411 157869
492311 26005
27112 6853
220382 80818
2146 6144
10462 53828
117154 6585
2157 4908
23132 121340
55422 10403
8187 84059
285636 121340
252969 84808
90060 2719
1412 91768
375612 58158
64375 83638
340529 246175
90060 9367
7574 79033
29985 51322
4796 51750
54876 9900
8821 7556
79002 58473
8192 92312
51517 54850
10225 2124
7170 10163
7545 57216
6878 84033
201181 10113
115704 399474
8326 5458
390259 53917
283807 127933
1460 10120
51200 285989
3188 4232
64926 4791
138802 57593
22889 6699
390616 728215
387763 80255
6872 80255
79825 9667
27090 333
333929 84838
57335 57523
64838 26994
10395 91300
8463 23648
66008 284071
400916 30850
7477 5438
128853 6169
8339 55188
3228 4653
3430 57717
26051 126375
6002 26153
57111 6699
186 219738
1260 6723
343637 3899
25794 54913
3276 3188
6745 117608
286053 7538
10168 128272
23149 4247
85236 2535
3899 7483
7866 23759
6615 8425
333 3399
7574 60496
27245 7572
117608 10605
54329 1339
50614 10844
4188 10113
23269 128272
160 1856
4001 23403
1649 57216
219482 8318
9351 22889
1735 56660
51008 7572
492311 64793
5476 83657
57688 57216
26245 139818
8636 160419
81030 124044
8771 10959
131377 146206
4799 64601
2000 5792
60436 554235
9149 115703
10169 23137
81887 9147
388551 81551
9997 285193
2623 80349
220988 26585
575 79147
399473 64375
9123 3069
5709 6888
85438 10634
8330 55181
79027 112936
344838 57130
57662 8913
51441 9351
10861 10168
8330 9132
7099 284759
64090 160
93408 90203
410 55663
2902 165215
23358 388552
1393 83872
6046 7732
389827 57502
283463 3781
6671 125988
219972 9048
55721 4163
5292 7483
124857 84287
2846 23787
441608 6873
4188 2064
79633 55181
388849 121355
23122 55422
10587 27341
23307 148268
55777 122060
5414 64375
259215 128434
8341 23505
8471 51517
4317 4588
79228 9118
9187 79369
8505 4974
60436 23558
220988 6774
387763 26137
51259 285659
23140 54765
10980 387
153572 140706
11127 84698
1795 79027
1954 26273
27031 51545
8351 1385
400720 7570
27344 84254
375612 222950
92140 10858
8353 7126
128853 65249
2676 79033
5956 83590
2637 28964
8648 1396
575 7345
171023 55180
10424 26273
3017 387990
84467 91828
23363 9684
30846 112936
646498 126402
55116 117608
162466 7567
23439 9668
221527 1238
5339 55321
9755 5450
2902 29890
22979 6888
9172 2194
56949 58485
162466 146433
51160 51477
4889 10489
9654 256646
245806 64847
2194 25840
93109 64802
158471 148022
23635 10253
55214 26496
146177 7556
11180 161497
112574 29101
8877 114971
285659 1147
79442 147011
80256 91300
199786 11346
23324 9252
1271 56949
55684 9889
3857 7450
23558 92558
79027 80004
5097 57216
398 91860
94005 341799
23020 10858
55022 1311
393 50831
2736 55611
285180 3718
63035 57335
8330 63027
1908 122616
93408 100287932
79698 7556
64748 55379
124402 58473
8341 2036
23413 6166
57537 339448
3198 146212
3836 7067
8913 9672
154790 27165
11034 2735
91750 60313
337969 2302
25817 220296
81031 84698
2077 230
5956 5335
22996 246329
388849 8575
6430 113746
121340 196374
219482 29940
7200 151246
54476 23013
10980 23759
1960 9028
6201 6142
26051 8575
402682 7584
25920 23774
24149 27332
158358 63971
7738 8706
2670 5959
100170841 26053
55527 283742
286053 10489
100507050 57192
780 80818
5716 79676
30846 161742
375704 399909
25973 84808
92369 127396
284656 11041
66035 84152
81697 23154
59343 9668
9668 51501
220988 56269
84061 51616
57082 55183
3636 7423
401612 65108
645369 3213
219482 219432
8447 9114
9871 162972
10858 91748
2771 57104
4837 79751
51614 10263
66035 6236
23373 7439
10499 27159
23054 196403
285349 1636
9379 89886
221393 79629
6142 6045
6636 3945
92749 201229
26233 25953
22839 119772
89801 448834
128 5031
57613 10489
125336 11152
8386 26496
54468 80731
84033 284071
4846 81629
89801 53822
9684 146198
2071 84687
6508 23201
534 84335
5093 6636
8353 8303
390066 391112
728392 378884
5294 85508
3198 341799
6949 11319
29801 127687
7712 8317
54847 7177
374879 6207
2185 1339
6129 9143
7553 57406
58524 7932
28986 3099
55132 140
11188 29801
57495 84687
55593 23150
2719 23363
727957 728661
136227 1406
84687 121340
51380 23139
51666 8330
10858 58158
554235 9575
286499 9784
23401 84072
389690 8945
1756 157869
7064 8303
11015 2567
144577 23401
57677 9581
127066 26275
390113 55687
9820 55650
400935 340990
285126 23053
3490 3021
5956 23154
389432 5914
79665 23318
128646 4297
6594 54431
