GeneA GeneB
6009 1020
222545 11044
10465 29082
6626 4125
2539 23670
6655 58478
109 10237
128 29083
2002 5111
23435 3157
5265 1978
2185 7626
5693 642
3978 5971
5049 79090
23061 291
9318 3182
2745 5993
83440 58478
6194 2512
4176 25987
6632 741
1616 124583
6392 10450
3171 347902
9375 3028
5715 23378
4860 57192
4087 10525
2078 10730
8611 741
3235 55008
6697 10051
2664 29978
4300 57761
50865 7416
4694 4312
5111 23131
1875 9524
51444 26227
51131 4709
2277 8900
4173 10007
367 51005
8444 1978
2783 3028
375449 55723
9448 6224
6598 55069
10206 51170
6741 5580
5754 3628
125919 4282
83999 4088
823 10973
10111 6050
8829 6119
8914 6277
3398 5194
2919 8312
7167 55355
1879 4122
9897 1033
51274 64943
3398 22809
30 5930
7321 3251
6829 6284
57798 55746
84634 1465
27095 1633
10267 5901
3735 533
55907 8607
64121 55008
29984 11325
8566 6192
5891 1917
55509 3383
10682 29911
147183 55620
10023 3930
2063 2745
30 10978
10732 3646
90589 4501
30849 8550
169841 7422
670 7133
79080 10346
5562 7189
10523 51001
3398 8821
5328 23029
5711 5357
546 8869
57512 26520
5236 10417
375449 9915
9134 10523
1958 22934
5184 5359
5708 4830
80135 9915
27095 128
5184 10298
64175 54504
204 6119
64223 5889
25839 6850
3123 4482
55644 10007
1327 56889
5310 7264
1455 3682
6787 10617
26959 9212
7077 64429
10621 4851
167826 49856
211 2266
4176 6697
10574 54555
2674 29082
54469 51385
9688 30836
285267 11041
5110 22883
3945 8050
9049 5950
93594 22974
26235 11004
7832 25865
4055 10245
266977 7846
3663 5579
4605 977
3123 26993
7301 5901
163071 4885
5899 79006
2581 3312
5511 6184
2475 2852
10127 7015
5329 672
4926 10615
51116 79143
8334 10153
169792 9518
55718 1396
56616 7392
3275 57192
10432 6117
337867 10752
55223 23647
2182 10681
54498 392
7543 6729
4664 3096
4016 7358
3788 51635
4149 6382
958 3707
5782 10856
1949 26057
84873 4216
2831 5111
6196 25966
10488 6988
9246 55915
28960 10641
8193 4638
6868 5111
6599 9851
2078 84722
1499 599
56997 29928
8807 10797
2634 51385
130497 1465
8945 1475
400 37
6390 55252
10755 5566
875 11075
6337 51324
5871 317762
3932 5997
2193 6284
6428 10591
58495 79170
7431 10544
10474 1500
51005 3028
695 7319
340273 4125
51776 10682
6129 9601
51096 7106
11230 9801
4860 7298
4216 51569
7013 328
1154 6443
10013 3909
80230 3682
6605 10491
9687 178
25966 283
25803 5611
4154 9582
6829 24137
3251 6398
81856 1475
26520 9926
10481 6277
1455 7296
2171 8974
7345 6832
8714 813
866 11200
7264 10682
3172 5347
3600 5092
7031 10797
7314 10123
5170 5928
11164 5300
329 51150
6774 9797
780 8574
157 10451
7994 10733
23493 2960
6201 4216
55120 896
3269 392
7035 64428
6788 4833
25839 56898
4091 813
2037 2690
2184 3162
8476 25
4851 6923
5696 5997
10682 27072
5782 6119
6548 347902
3000 55388
360023 80223
4781 26227
123803 7074
10142 375346
23576 3875
5693 3416
5690 164
23761 2770
571 10417
5883 23406
284312 10057
1879 8209
4864 5216
431707 10450
1305 124583
1829 51024
5351 2920
85442 57007
3485 261726
7316 55699
375 25966
10007 55837
5601 10417
11180 2697
5636 9641
8777 9093
8996 1662
5595 4118
5577 7846
8550 6192
3988 4704
4217 55957
55892 11044
10489 26511
10523 142
25937 6182
9695 26292
7226 1870
5437 51118
1906 10057
5110 6277
6418 64080
25799 54438
64080 10641
51002 3329
3821 54442
55818 22827
3673 5810
1045 57658
513 5198
894 1399
5352 5829
55111 5092
375 11197
6714 9817
79947 8869
81894 51026
146434 3206
3672 22908
6009 11325
23670 991
1305 3486
5223 7389
5164 1635
8527 8440
5601 8324
132158 79902
80216 23585
836 11020
22943 310
23475 3454
55082 9847
5663 5494
3159 6652
6474 23210
10318 89845
6301 12
644 10320
498 2791
9709 990
122011 182
9519 60493
901 1398
4817 9275
55054 6461
6390 55707
22827 23443
10135 254359
22877 994
112858 11065
1026 3832
8566 10494
83448 8644
115201 25966
9146 10797
7057 10007
80216 2778
5202 63874
1113 4118
1803 23014
6810 5321
23576 4893
9897 5613
11198 4208
378 51566
7494 3775
355 12
7415 4172
7157 60492
7471 11197
8295 727
5371 54807
326 57761
91464 8318
10481 23161
168374 5525
1123 11197
10557 1153
128272 178
5763 9276
54821 1973
7108 10921
1958 54913
1432 4860
169270 23647
7185 6382
6419 9093
22926 9524
140690 6839
4801 10451
3705 10551
9655 57406
2104 55847
11116 11343
6098 7846
50 7846
147694 23180
8493 6277
10450 10782
7280 6850
5927 995
84669 26520
8667 9191
10868 54386
641 23635
116039 8870
644 57804
10868 9847
1854 835
200879 10057
5607 9338
53831 79073
8295 396
22889 2261
8518 3925
79724 9245
26205 3029
3104 991
378 79947
6194 1647
7384 7158
11015 2222
3029 5529
4998 9401
80274 6050
27020 10617
3066 9554
5756 6192
5829 11142
2078 9784
5889 7018
5478 6697
8574 30845
4174 54504
383 339287
51293 9358
9533 6856
4780 10308
51015 83941
1212 10007
51271 9518
375346 4118
324 10007
84206 10024
2287 5347
115196 9276
11142 1967
57396 9847
6201 8924
2639 3988
57192 5321
64710 9605
23244 840
3856 10273
22891 23705
5498 4883
5202 178
29890 991
10142 4860
6597 55148
7874 29083
3560 3122
8487 39
94239 875
161725 8270
2235 1019
7077 64786
6598 8027
56889 24141
23466 5050
7570 64428
2683 27346
51021 1978
7391 16
6416 56654
6820 58478
147179 11137
3034 9183
5045 5287
10488 51566
7423 991
10352 5613
6720 23180
64750 2817
1445 11044
1810 2288
5471 10493
1314 7153
335 7167
8202 5580
6194 6139
8772 2886
256281 5357
1027 11340
3087 1022
23061 10318
6207 22841
51290 51116
360023 8531
6117 79902
439 1738
5966 1015
51776 5042
1312 8508
7276 55165
9761 79143
51335 6275
6886 55700
152687 7422
134187 4891
26993 843
3206 4852
2782 6184
50846 6402
27095 994
5689 55247
5883 27013
8826 2769
8518 9686
7018 4072
3482 3735
26994 26993
332 10046
8900 7384
54583 7106
9712 55037
9097 4041
8844 8531
6210 4851
5091 4482
2079 4794
486 79850
8611 10557
213 55147
6714 79902
23435 51026
3554 10046
1036 4118
6240 4830
11343 4680
1021 4478
85236 1019
9014 23326
25793 3856
3098 9240
10412 5696
10013 11200
6093 7031
10059 64429
80274 7103
545 79735
2961 1050
3978 55367
231 823
5933 8318
4139 79961
1616 29978
84451 11000
7056 55179
25898 3385
694 79828
23411 55281
285268 7031
128 3796
5682 3043
1840 39
81876 6050
80230 1051
8853 51382
10574 9284
2954 55256
5601 7837
5255 2896
5440 5042
1952 347902
2909 27229
84678 29911
26993 1659
4718 7866
637 5300
4678 91137
6857 5800
8826 22794
4200 6856
5891 10644
23462 5468
478 1728
8829 5831
4856 23271
6553 5216
117194 4118
196 3337
6632 26973
10616 310
958 1759
873 56985
2030 3315
27198 25984
10473 4830
4795 4860
1756 6304
4712 1301
984 55958
7518 23089
3281 3162
2678 55748
10481 5092
513 10112
7760 56997
54505 1678
178 4794
10254 79850
56922 23076
26520 5715
538 9710
1045 2109
27243 7153
847 1808
729873 7043
23670 11065
54815 355
6603 1738
54106 9903
7013 10444
10616 84617
7849 51053
51335 11230
6392 56654
3398 11041
10574 3108
51079 5788
10657 9275
5430 3454
4668 7153
3034 10575
7570 7431
8772 51441
150962 5058
11015 57406
50865 113178
7849 26471
399694 55759
2931 26056
6472 10972
6776 79073
836 8318
2778 23670
25888 347902
147183 80349
7226 22948
80216 11065
65243 1545
7702 5529
9886 57804
7158 54407
9146 8653
51588 22926
54850 1495
3376 2131
1643 4791
10668 10437
7057 2778
670 57192
55120 4118
8702 114897
5134 55620
10682 79850
7391 5743
10781 9133
5478 3855
10327 2920
3034 51081
3597 10112
9788 23338
760 54386
80204 23387
386724 5223
9324 5902
125950 10273
7321 64761
9697 4830
2817 332
84451 10112
9031 23244
10856 6676
84290 1318
1875 51293
79850 6192
80347 6192
6390 79707
7048 4830
1643 10857
836 5782
10276 7103
51382 2582
6119 58533
1212 776
8833 23576
7100 5901
9319 9682
26986 5438
2313 23647
27109 5019
79073 284266
27241 6813
5423 4915
7088 8357
1616 890
56889 11230
9641 6727
1119 4043
873 6697
3560 57570
2767 64429
114112 200734
10327 22948
7132 22934
114609 25839
27316 6856
23139 10007
2582 1797
7013 10610
2634 64771
253738 7153
178 27336
5134 9847
22891 54733
3556 30001
5523 4794
2002 8573
2961 79850
1997 10237
51070 4830
4792 9170
1994 7272
1054 3033
8792 2778
47 6990
5547 3482
57178 10320
3098 259266
4055 23576
6621 57761
3485 9270
4793 55958
650 51310
9443 23670
64219 1534
4833 9276
57541 54477
2593 55793
7915 332
4204 4967
1978 546
9867 3315
7984 5300
10352 1475
813 1465
8893 9650
608 5216
5230 5800
2288 11284
6548 10057
5925 7443
7849 4436
5105 6461
9070 3956
1326 4282
91754 6616
1747 5468
161 47
2243 10489
29957 12
8795 8835
1666 3682
55644 55818
8892 1649
344 26292
65975 10874
10112 5128
54555 1633
3775 1019
431707 57215
53343 4312
29888 10273
2931 23659
55486 466
23512 3098
83729 10551
5306 3329
6418 64422
11325 2932
9221 8480
1020 7846
9337 7298
3214 11041
3553 3240
10557 9531
3589 10318
2553 891
355 79691
7157 54107
1105 23029
5873 79947
1616 843
7319 292
6548 4282
3800 1475
10642 2896
6908 1051
5327 26064
6300 6277
9851 25793
80347 22977
6723 8349
481 8607
1182 5018
5601 23200
9871 23406
27199 4118
7267 114897
5985 718
340371 5588
3297 29889
64422 3337
5723 4609
28969 27075
3172 29099
51382 7070
3717 11007
59352 23576
8804 9143
4212 57645
2987 5438
57720 6304
5527 9801
6648 51115
50 1475
5110 7074
5351 10617
3725 6908
5711 5971
3638 4830
5332 26020
64077 6277
650 114884
2645 8837
6097 11230
3985 10682
4968 813
159296 211
2188 10969
5310 27089
3146 3065
9531 6604
2182 10493
5052 8914
10460 6182
7913 51117
3682 5026
7374 5357
9787 53343
7337 22796
3651 9801
9337 56889
10289 6192
4297 6655
1017 7299
29890 6182
984 3508
9448 5202
7128 5525
5981 10969
11140 55969
3159 54477
5601 5108
9687 1019
8833 6428
8518 1605
5480 22794
538 1051
4286 54442
9801 25825
163059 5828
4329 10523
5359 79176
2828 5997
5265 11197
114112 2697
4043 2580
54505 8851
10971 392
1759 51203
54931 3385
8613 58472
8527 10273
1454 12
54583 12
8836 51719
26086 23597
2624 53343
158809 890
7292 55608
7077 9270
7453 23499
65243 10586
7750 4312
51734 1738
672 1021
5287 9695
5608 51728
6632 10078
27109 857
6189 23210
178 54476
1026 55148
266977 11230
2623 5058
8462 10112
30 4792
80762 2697
51804 1021
29933 5223
8517 9695
7353 8728
9908 4864
23035 6810
572 7422
4200 9897
7296 6390
435 23326
10273 6923
5538 4282
2115 2118
7416 3035
7157 23038
847 9276
4139 652
383 302
85236 8349
7335 991
6233 23139
355 5831
5723 7167
1399 8347
66008 63933
4830 976
54205 11344
54681 10059
83637 178
2786 4846
11344 5347
2664 55793
3157 55219
152687 2034
66008 51071
1153 2778
8220 9738
256364 2745
6897 54438
5230 8985
8192 30968
5889 22796
117194 5373
9700 10444
8322 5050
1028 22827
5591 9636
3821 8804
638 6390
2909 2817
26137 3015
7511 3856
2295 388650
7088 1917
6046 55337
23522 9403
4217 11200
6446 1870
5723 4860
10020 5236
27347 3157
4067 4814
4609 2091
5684 1066
83440 4118
4968 3945
26191 9518
8634 10494
10062 9801
115 10296
1080 26586
55229 10494
3226 9133
9341 54505
11315 2335
5689 7818
27201 80347
4811 896
6772 8099
64921 1950
5927 9130
2068 4023
4189 5111
5479 6947
7295 1396
65217 9903
8738 10813
11035 7846
1314 10362
81848 27336
55556 10939
7321 9053
811 10615
125950 3315
6499 5927
29110 1396
9354 7099
9655 11072
10972 55148
10923 1066
55163 8508
8829 6253
780 6909
9655 4072
2535 133
3895 56926
8508 10007
2956 10575
670 12
2992 2736
4775 481
80347 55746
8192 1465
993 79170
389421 11182
7840 5716
22926 10285
7165 54442
10127 8190
118738 5566
10988 9764
3776 1808
1737 7076
64710 11098
1198 55256
8884 23386
1026 8933
115992 11331
2122 3956
1017 3978
6182 2194
5325 3800
8462 4830
7186 2109
8844 6136
9767 4885
1849 4303
55193 5111
10538 1021
4038 4521
56931 5438
8802 4891
1613 6988
55179 54205
79837 55793
6118 22827
3157 6461
1026 2730
8732 1465
8844 1647
55662 26520
4055 3185
22978 23478
5805 54205
178 1978
1503 5111
10190 5925
54386 4860
1513 5290
6390 7105
150094 23576
2065 3357
2122 9903
64746 51170
874 2762
2053 51316
329 10430
51271 51026
2771 6429
93 10465
3479 4282
8900 28958
26147 11325
92595 5287
22827 55082
10150 6696
1452 8318
4801 5347
2634 51065
10664 51116
8766 23259
27242 4312
3009 991
22818 7421
1488 6050
10914 10856
80349 23639
55223 8870
400569 3956
5111 58528
488 840
7428 11230
3958 5529
53836 26128
9123 19
57459 387
1513 11001
8464 8050
5859 7086
55179 9375
472 26020
54658 5588
23476 5901
51284 708
3227 64838
7040 128
54541 54809
7357 2171
596 4644
2172 3945
7538 85236
5981 23326
10544 4599
10138 7018
6868 2896
10797 23161
1504 1627
7465 8573
85442 84869
205 7431
25793 9682
53632 10190
115509 51382
5607 25809
10254 11065
2222 3310
79834 9519
114026 23076
10269 6382
2067 51282
596 207
4864 55227
9133 23423
84435 4931
5198 26284
9246 11004
64921 11344
2678 2261
11325 10221
10868 7016
2224 8835
400569 5018
283455 1153
11262 23585
7528 9531
1119 7846
57178 64837
25948 2542
388 5901
51160 7018
9817 1488
2936 25
178 55651
6632 10120
147807 4794
356 7284
3480 23705
7071 339229
57616 12
6990 5831
9451 55748
79724 9787
6715 28957
2002 10273
2230 8202
200576 4494
11267 57192
204851 57192
6868 4118
7486 9776
169270 6533
4297 1500
9710 4776
5373 9690
2 158471
231 4601
11162 9518
7494 8821
9935 55033
8550 3920
22937 11260
9771 7866
84823 3815
114026 8799
114609 148022
2931 5971
5209 29978
8738 6117
54583 80254
9759 6192
9817 56937
4780 5831
79088 10320
7465 10721
51071 7158
650 55723
9517 84617
2101 9847
3776 11041
3569 445
2002 6050
5264 3659
54658 7358
51284 23530
10921 23556
57798 6723
3685 1123
771 29796
7057 79143
8639 4602
56997 2068
63892 22993
9924 8574
5435 5096
3985 7284
8446 27244
7071 7980
8487 9276
3775 93594
55746 1647
143 84159
51588 5971
124626 1434
51021 23039
5887 55148
1316 51635
11329 5708
11343 29994
9935 81544
128 9448
64127 994
10285 2771
5627 9918
10112 23029
7384 10381
4783 10237
166793 2770
112398 11197
11162 55759
22809 9801
56616 10362
5608 4208
6790 54892
2079 332
329 7103
10694 5300
55179 5440
5547 55723
9900 4850
9267 328
317719 1398
51021 114327
10475 4482
1314 2804
51097 55620
166614 874
2180 440
54386 2131
5217 6304
80758 124583
3685 23506
5292 80347
7840 55620
624 26036
8193 10907
4864 5412
4616 5547
6778 79947
90993 2770
5159 55958
6188 5331
7466 10651
6927 51056
5359 6599
7157 10245
1728 25825
1080 10057
1861 5300
22949 976
6510 114884
8772 64781
8022 54505
5590 29916
11065 3833
26137 7791
161 23406
8894 2771
10616 6909
4097 25966
3113 6990
39 1917
4836 26993
29994 466
1616 8318
5294 79947
23621 7319
56889 11015
84328 114908
4931 4830
204 2647
140609 23536
10138 23335
6664 54442
6188 23076
7486 7416
6778 5019
10451 6253
4302 8243
2180 3988
1616 7982
55379 1398
178 29796
11124 54681
2908 4216
5914 10273
51447 9518
10473 23386
1879 2817
10841 85377
801 25825
4212 533
6477 991
115701 6192
4232 10398
117196 27336
56940 9903
8495 7277
5708 10535
54681 22905
51271 347902
596 2876
430 4638
7692 23089
4258 5613
112858 114899
2774 79071
26020 93664
5894 1429
5601 7103
390212 533
64783 55699
1647 8508
2956 6286
55223 226
64343 8091
26523 10891
375449 28998
5979 154
3600 6616
1314 55723
7157 10237
58472 55179
1468 116832
2114 3300
50808 8312
253982 23635
7280 873
9270 51053
128 994
7080 23326
11213 8050
2523 10237
6597 5106
7167 54478
472 26520
1837 1475
6196 11198
593 2063
2195 5223
22823 9903
83593 445
213 27346
6885 10278
201516 7422
134187 3856
6777 51282
5306 9093
8772 387
3146 1788
4793 55268
59352 10957
58499 27122
2131 6461
23149 55847
57326 6832
1643 8349
51292 7422
55165 6813
6474 64428
6670 3855
6647 6915
9455 57613
4208 57761
3597 6813
5689 10213
84451 85236
83550 9110
8607 23536
6256 9764
5261 4830
64123 9710
22926 23635
59352 5092
6714 3665
10007 23212
3146 2146
2931 23406
5646 6402
23678 466
7415 994
10018 9847
949 4118
10544 22827
6793 55374
545 64080
5300 8942
1662 9055
1212 55651
3398 39
84109 10190
9131 2886
7718 5440
8453 8974
1182 58533
10421 79071
51070 55226
10352 5970
6491 54583
378 4893
51635 3551
4751 51097
896 55153
3297 51022
6908 7076
9687 3838
64170 8644
8804 3945
2583 5438
8941 9688
1493 55748
81539 3800
4711 90861
1503 975
5601 1490
4087 55759
955 10523
4723 1429
6566 8603
8525 10972
56993 81539
3487 23659
51776 4282
6309 5827
8836 1396
10001 10059
27244 23647
55722 9170
8772 9465
4223 7103
4893 65108
11007 9817
673 5684
84435 27122
140609 54438
4486 9935
8239 51005
147686 11065
7494 26520
10127 54878
1613 1021
7314 1267
7013 4794
168433 2274
8737 6996
292 51422
2079 10551
1455 11065
55632 3162
29102 9943
5901 835
4176 55256
403 642
83463 9128
162963 9847
8634 2109
2767 22948
23522 8349
1655 29914
3146 10460
1314 7494
6143 9847
6804 4850
84444 10057
8659 664
9867 2146
9318 11198
3662 9833
64400 23076
4905 154
55011 3315
8702 60488
5198 23647
1111 9686
29078 22827
7752 133
54822 4232
375318 4860
4926 2821
4968 5111
84617 23200
9276 9203
5681 5900
1978 1649
5534 5373
2864 9988
10020 10868
2171 55748
55876 10921
54469 51155
27201 22948
3985 6834
2030 9518
18 7514
56940 2817
6129 5223
58533 1643
6389 1958
1499 55793
64764 6478
9867 6915
6919 1738
291 23503
2475 7157
85442 7431
10048 58472
375449 55893
29888 1649
6714 9232
6428 79947
7915 8508
3614 79073
2353 7846
8877 11284
340385 54800
29982 5226
55437 8574
55176 9519
8655 9833
6390 4487
23522 26520
2065 11197
23075 10190
5361 22889
23462 10801
801 399664
6217 843
892 10413
7032 10973
6469 57192
5728 55033
1759 9270
2762 51382
10000 4282
3707 3945
8804 79887
23581 4638
4097 54438
1845 10099
118738 158471
3028 4023
10113 8723
5359 9477
1504 5831
7353 79007
9697 22827
11243 8365
29883 4154
1949 5917
54386 6402
146760 79850
10972 28971
1495 57406
4947 1912
375449 7538
4016 51026
644 22839
11254 22948
9817 831
9568 5214
6198 6603
3667 6192
64746 63874
58477 2171
6197 6810
375 10417
50865 6996
1019 8553
2625 10007
84159 8974
3313 92579
6510 822
25865 25966
478 10551
6443 501
4351 102
51160 10051
22978 7298
9891 55699
56923 5236
54788 1978
114026 71
81894 51081
6256 11231
139760 4830
83448 1475
8802 55958
6189 4208
4931 9712
23528 23658
5891 9686
5202 6591
51752 51026
2335 9128
11140 10434
7088 54807
9246 1153
7227 994
84634 896
23522 6509
2859 5627
2778 51364
8772 6676
4665 22827
81577 26520
10020 3329
7181 57192
3663 1465
865 9712
23451 5770
3487 10921
57211 994
406 23597
2990 6182
112885 54438
861 4118
310 5532
5645 2961
54583 230
65975 1301
139135 10610
9988 6468
5236 23326
4087 10131
788 5641
56882 896
5018 2189
9276 10112
6474 1066
10617 572
55847 3098
10253 4602
7855 10106
944 58533
10608 51031
51053 55699
8720 10810
84678 6749
9448 3028
5291 11197
1123 23463
1436 5827
60528 1155
8702 8607
10943 10845
4610 1465
2987 4222
6097 8851
23566 6603
55662 23140
50808 51659
10732 5696
8650 54892
5424 51495
546 976
11019 22827
2115 10606
5573 9440
162979 1301
4439 375346
5050 10318
3725 5018
3992 991
1504 23406
4729 3956
58495 1759
51109 57761
2052 3956
7466 8974
2302 5831
8409 23597
657 79902
1017 701
9247 7296
22877 26520
2810 8508
5606 64769
29888 3956
9867 1870
6300 54442
54386 259266
944 11182
596 27095
64863 23014
5708 191
7089 54438
213 5331
51704 7106
10472 7103
6194 11168
10276 9761
2767 1292
8611 5096
2266 3927
26054 55256
1389 9019
6774 3162
9653 10444
386724 8835
23361 23410
23 11284
55837 10857
10013 3006
7024 7371
22978 54733
11162 2113
4089 10782
1054 23421
10450 10482
22938 2941
91975 10775
10450 1808
1659 10813
6885 5111
115330 7485
9134 22827
5693 9847
9249 23406
125919 3240
4616 4016
7227 8837
6657 832
55300 11011
818 481
23463 23378
178 2263
11015 10983
3485 3855
50 4864
58499 22796
221692 5111
51290 9837
7764 2171
9133 10898
1879 1396
2548 9217
7158 23670
10730 5529
57798 55647
4154 2274
5654 80758
8872 57761
51071 6347
6648 26058
3726 54433
4609 54478
10013 25987
29078 4850
3172 5883
9988 26959
7357 11065
56997 8870
6733 3638
308 39
2063 3682
5286 84869
5582 84669
159296 80271
79692 7099
83550 10827
3725 2305
7291 4200
91754 4118
481 291
1514 23162
7089 10245
9686 2817
1182 9368
2961 64866
5900 677
7267 5971
64121 51375
8192 11065
11182 6443
367 114884
89766 5438
80212 56997
4507 51170
3767 55324
5202 10155
5937 9842
2100 64061
25898 10494
10482 80763
5775 9903
3845 3162
83440 1396
8324 23326
3685 56616
55165 5355
51001 4331
124535 9518
348 595
23300 51741
196 54499
64746 9695
1499 5106
79142 8444
5591 56992
337867 4846
4097 5300
593 10955
4297 9968
8408 10528
56956 80853
23119 6461
7874 5321
10559 7018
9924 1831
5252 7105
11230 4522
1786 4312
4179 5529
3656 23200
2582 10962
9604 50810
7750 9677
10113 2817
58508 642
2274 5018
10494 3336
3242 54438
6929 9518
8772 7088
85442 6304
5664 23658
9097 10938
5498 5782
6189 207
4968 3682
1747 347902
3664 57192
7188 4830
3172 55640
4108 51293
8613 1978
55278 57763
3612 54809
64240 56940
3988 2896
50810 3437
8655 669
55011 9801
23075 5743
8702 9232
25801 1738
1452 10112
9924 3685
10771 5111
201516 2131
112885 8900
2180 1026
6723 57140
23462 5777
5925 3833
23236 6839
10327 5927
11164 81539
4613 22950
84435 4864
3776 2624
2735 1841
11215 55847
31 8050
23200 90864
5966 23076
5430 5290
3660 4016
5230 10362
641 9784
9404 2778
874 5613
1066 6304
6906 4118
5286 2954
944 8518
4216 4860
2254 4927
6193 6143
57798 6746
6885 2171
5362 11113
7106 55620
5460 9467
126626 6390
3656 79080
10253 7846
5434 8624
2961 10962
10595 843
230 7298
2828 2920
9817 5993
5257 51626
23464 1978
55165 9212
6670 57406
51224 26520
10827 79902
7984 4893
3565 23212
6464 55008
1159 23326
23030 10494
58472 6192
1738 51283
56997 51626
2852 9709
55082 80308
5716 55671
637 54499
140685 8574
7384 8900
286530 3223
54998 39
22889 57192
5300 4331
22818 7153
2002 10409
3709 824
27333 55793
10318 10095
5019 54807
50604 4282
3313 5223
26137 81552
83448 6205
4683 1465
64764 26136
4189 1808
9276 5427
6778 55831
641 2171
11230 10765
23443 466
22827 5591
4864 9854
9770 5927
3558 1301
6194 10133
9184 23131
11343 8914
4200 80346
51447 23326
8837 5468
10499 4072
6827 9903
85236 3675
2064 23204
4947 23028
5832 30001
81 4023
1381 823
1856 2824
25793 55069
29103 6919
10730 3551
7264 10782
64170 9128
6303 7103
8829 25940
4142 5971
5245 9787
55008 23089
5891 10272
8844 3682
22841 12
8841 11284
4223 23326
6256 8204
11254 22827
695 23212
8027 1465
1195 64167
384 11197
2066 10417
6768 4282
7984 51389
65243 1788
472 128
1969 55324
613 1019
1977 84890
22926 2920
3685 3122
2861 79961
811 10247
1019 9787
50604 6182
7360 56654
79187 57787
166 23585
54541 23326
84515 51382
6897 9605
9448 23089
6520 10007
57798 1514
1958 5828
7764 9641
6915 3611
7919 56997
64121 5927
4850 1396
18 9961
637 2185
4216 142
6832 5971
29883 6182
1490 55793
8772 2309
7321 983
6597 10954
26292 26020
6364 79947
4214 10551
6598 9486
2542 1301
5695 9791
2230 10962
5430 10153
23344 10465
5261 891
4794 10687
9929 79073
8462 9903
2987 672
5320 55893
51172 5986
1647 1033
9447 22796
6605 10412
29078 154
4694 23210
10641 29902
54998 991
58499 445
5198 79947
5608 216
11331 11320
55703 975
51021 1465
5627 57192
140690 1808
5110 10559
5050 51005
11015 9764
6197 23212
871 6713
10295 12
80349 226
55818 10493
26523 79961
3034 5092
2324 23390
84333 23406
2002 79754
1432 3956
8655 6804
3638 5529
291 4288
486 57192
9455 23670
167826 9903
10671 25839
400569 8061
949 392
10497 54438
11340 10921
8915 55143
3309 84061
9833 57396
6897 22826
8720 5096
55176 10505
984 51005
3074 991
23118 51385
6201 54476
6697 6602
29946 79080
1508 200081
10013 27346
5033 29928
8525 9801
3117 6277
8714 23378
5534 51375
6390 23252
55486 57211
7376 54477
10797 8349
694 23555
161 1633
6474 58478
6632 1647
1740 5921
9318 7852
6821 2673
7103 27338
5608 2261
58492 5770
50488 5982
8714 960
1843 51071
50808 8531
2852 4171
2289 11284
26277 1051
10613 55793
1854 6990
2146 6993
57680 26012
10383 10797
54850 55837
8826 4522
226 8874
6776 2037
5581 54504
7852 1917
344561 114884
6696 7086
27316 7846
150094 54407
6428 53339
5534 4067
8764 23640
5202 7376
27445 4501
4329 8624
1974 23210
9989 5111
9412 9690
94103 112950
2946 1891
23635 2335
9520 51005
5329 3034
4929 3329
3456 23180
7079 10237
1831 84617
5261 6241
7076 10474
2771 23099
10201 9170
122011 5373
6203 79001
51021 2778
6696 23212
4067 2634
2966 84617
147183 9553
80018 10221
63892 3417
9296 9531
221692 1917
7416 7466
545 55008
10497 3956
4780 8444
103 23658
955 3475
10383 6856
7453 3945
3791 2146
3667 6390
130 388650
1725 5708
545 2079
3832 11065
10914 23649
10574 79913
717 1891
84823 991
8444 2195
6938 6195
2058 5800
283455 92170
5582 8648
9653 51118
4791 8140
11140 1465
1384 56654
4709 22827
7026 517
7543 171546
85442 3815
8804 3566
7332 10007
8325 51116
54512 1808
25976 25809
3670 5721
51290 8678
1874 26994
9488 23670
8208 2697
50808 55825
222894 8985
390212 26128
51804 5827
4833 4830
4313 1978
83448 4067
6605 4864
340371 23585
54541 5111
9924 5111
51715 9926
3643 1738
79094 5566
4691 85236
9441 8324
23678 6304
5134 51422
374291 23576
9868 7866
3242 3383
627 572
51635 10947
1045 22827
55699 2539
6722 29937
7076 1387
4780 58533
5580 130074
54555 23424
116443 9217
255725 27122
117154 55165
9112 216
7025 2275
55234 347902
10001 54541
222545 6461
8974 7057
8611 5216
5531 994
3827 6184
3726 25984
652 5579
26128 10237
4205 9926
7879 991
51451 5373
79177 3482
10793 64167
51741 1870
831 9275
84547 54704
899 25821
55722 5985
11004 79947
57019 11167
79885 11013
10972 6251
607 1808
9451 4680
51284 10007
11284 3611
56997 6182
2063 8804
1666 4599
4793 23335
9891 1465
5440 5827
84661 10904
3558 23406
2324 6616
79862 55790
80204 55893
6897 23326
10444 64943
10253 6182
435 28969
10914 7277
7862 4830
866 10417
64215 55893
5160 6390
54815 2261
319100 4830
3667 29082
340371 6616
1738 60493
10038 57060
4780 54537
9697 9787
1936 9221
4258 5437
7421 55699
960 7076
5371 6119
23030 256364
3612 9636
4436 5223
56998 23597
7415 1052
81848 2065
4927 10193
7702 123
1111 9518
1027 10733
55699 10013
9924 9235
79170 4043
56654 4830
6790 25936
64798 57761
5708 22934
84838 6304
22887 10186
8996 54386
26993 3364
47 10237
6723 9847
840 12
5695 79947
6428 5611
221178 1111
23186 8870
174 26064
10142 3028
2787 7298
56956 10206
9053 7157
9020 2852
5585 51299
4780 1978
55662 1022
9854 147179
3251 6050
1500 23338
64710 54883
3164 390
4931 56940
7525 51316
26574 51021
7855 79006
10472 23076
9869 1069
4255 12
659 22887
4792 54682
716 23212
10352 1198
1747 5018
2597 9077
5198 6908
4436 2852
